358,620376.714,4202009.022,34.844,6.523,4
359,620372.359,4202008.449,35.586,7.031,4
360,620368.297,4202008.472,36.914,5.039,4
361,620363.311,4202008.733,38.633,9.688,4
362,620358.318,4202008.73,41.797,8.32,4
363,620353.773,4202008.645,37.891,9.258,4
364,620348.867,4202008.733,40.977,10.156,4
365,620345.342,4202008.263,40.273,10.977,4
366,620340.619,4202008.106,43.125,11.328,4
367,620335.985,4202008.264,43.086,11.523,4
368,620331.978,4202008.28,38.086,8.32,4
369,620327.589,4202008.017,36.094,6.875,4
370,620323.36,4202008.33,35.352,7.305,4
371,620318.834,4202008.321,34.531,7.07,4
372,620314.646,4202007.954,36.797,8.672,4
373,620310.105,4202008.11,37.969,9.414,4
374,620306.012,4202008.47,33.281,5.898,4
375,620301.659,4202008.156,30.43,4.18,4
376,620296.949,4202008.437,35.703,7.305,4
377,620292.197,4202008.388,34.375,7.148,4
378,620288.166,4202008.508,31.289,3.828,4
379,620285.17,4202008.245,31.055,3.398,4
380,620281.984,4202008.059,32.5,6.055,4
381,620277.632,4202008.257,34.141,5.938,4
382,620273.219,4202008.363,34.844,6.367,4
383,620268.735,4202008.208,39.453,9.414,4
384,620264.219,4202008.213,38.75,9.961,4
385,620260.138,4202007.802,41.172,10.781,4
386,620255.752,4202007.678,44.375,12.695,4
387,620251.43,4202007.899,50.078,16.758,4
388,620246.982,4202007.69,52.227,18.594,4
389,620242.617,4202008.003,56.367,20,4
390,620238.605,4202007.869,51.68,16.289,4
391,620234.456,4202007.638,45.938,11.367,4
392,620230.232,4202007.699,45.781,14.141,4
393,620225.92,4202007.694,45.82,13.711,4
394,620221.703,4202007.888,51.719,17.891,4
395,620217.463,4202007.841,49.57,16.328,4
396,620213.223,4202007.919,50.391,17.656,4
397,620208.818,4202007.584,54.688,18.867,4
398,620204.537,4202007.629,61.406,23.711,4
399,620200.656,4202007.368,63.32,26.055,4
400,620196.188,4202007.963,67.07,28.125,4
401,620192.391,4202007.56,66.016,26.484,4
402,620188.104,4202007.464,62.969,24.297,4
403,620183.828,4202007.598,65.82,26.328,4
404,620179.606,4202007.501,69.727,28.398,4
405,620175.49,4202007.376,70.313,31.016,4
406,620171.246,4202007.656,75.938,33.867,4
407,620167.027,4202007.375,77.031,37.07,4
408,620162.69,4202007.413,83.906,41.055,4
409,620158.257,4202007.583,83.633,39.805,4
410,620154.174,4202007.605,77.695,35.313,4
411,620150.103,4202007.902,83.32,38.047,4
412,620146.376,4202007.518,74.18,30.625,4
413,620143.019,4202007.192,74.727,32.695,4
414,620138.946,4202007.238,59.844,22.07,4
415,620135.71,4202007.501,61.172,24.609,4
416,620131.575,4202007.556,55.938,20.898,4
417,620127.053,4202008.168,54.766,18.047,4
418,620123.016,4202007.719,50.352,16.055,4
419,620119.096,4202007.453,47.969,14.063,4
420,620114.691,4202007.001,52.461,16.992,4
421,620111.001,4202007.134,59.883,21.836,4
422,620106.832,4202007.517,68.438,25.508,4
423,620102.671,4202007.428,65.234,23.594,4
424,620098.642,4202006.989,76.719,32.969,4
425,620094.459,4202007.291,75.547,30.898,4
426,620090.001,4202007.299,64.258,24.57,4
427,620085.81,4202007.189,53.789,16.602,4
428,620081.618,4202007.184,56.328,19.414,4
429,620077.466,4202006.901,56.484,19.531,4
430,620073.261,4202006.905,59.18,20.664,4
431,620068.803,4202006.855,51.367,16.68,4
432,620063.988,4202007.098,48.633,15.508,4
433,620059.277,4202007.467,51.68,17.734,4
434,620055.256,4202007.534,46.016,14.609,4
435,620050.953,4202007.113,44.063,12.031,4
436,620046.7,4202006.986,40.43,11.68,4
437,620042.236,4202007.212,35.977,8.867,4
438,620037.562,4202007.062,35.586,8.633,4
439,620033.165,4202006.834,42.656,13.125,4
440,620029.139,4202006.549,40.469,11.523,4
441,620024.99,4202006.635,40.82,12.422,4
442,620020.517,4202007.099,40.117,11.055,4
443,620016.157,4202006.613,45.508,12.891,4
444,620011.555,4202006.686,50.117,17.695,4
445,620007.027,4202007.132,49.688,19.063,4
446,620004.403,4202005.265,40.742,12.891,4
447,620004.439,4201999.745,39.141,10.117,4
448,620004.364,4201995.205,38.516,9.219,4
449,620004.151,4201990.052,37.188,8.906,4
450,620002.636,4201985.007,41.992,11.445,4
451,620002.082,4201980.437,40.508,10.195,4
452,620001.931,4201975.82,41.719,11.25,5
453,620005.284,4201975.416,47.5,13.984,5
454,620006.716,4201975.695,61.875,33.906,5
455,620006.278,4201975.712,60.742,34.453,5
456,620007.01,4201975.858,47.617,17.148,5
457,620010.712,4201975.399,54.414,23.047,5
458,620014.913,4201975.367,56.094,25.078,5
459,620018.475,4201975.663,52.188,22.578,5
460,620023.057,4201975.678,53.008,20.625,5
461,620027.483,4201975.22,53.359,20.273,5
462,620032.084,4201975.129,54.805,21.055,5
463,620035.498,4201975.21,58.789,26.914,5
464,620039.198,4201975.56,55.938,21.094,5
465,620044.081,4201975.258,57.266,22.109,5
466,620049.071,4201975.197,57.227,23.125,5
467,620053.37,4201975.815,59.141,24.453,5
468,620057.814,4201975.421,60.078,25.078,5
469,620062.134,4201975.66,65.664,29.727,5
470,620066.385,4201975.804,62.422,23.828,5
471,620070.799,4201975.47,59.18,22.891,5
472,620075.234,4201975.355,57.344,22.031,5
473,620080.081,4201975.212,52.5,19.141,5
474,620083.847,4201975.631,51.797,18.477,5
475,620087.849,4201976.294,50.156,16.836,5
476,620092.232,4201976.219,49.609,17.188,5
477,620096.806,4201975.846,54.961,20.195,5
478,620101.14,4201975.673,62.266,25.625,5
479,620105.174,4201975.569,70.039,29.336,5
480,620109.548,4201975.644,67.461,28.555,5
481,620114.037,4201975.76,64.766,26.953,5
482,620118.035,4201975.798,57.813,21.992,5
483,620122.65,4201975.929,59.922,24.18,5
484,620126.934,4201976.14,61.523,25.508,5
485,620131.411,4201976.374,68.281,31.484,5
486,620136.073,4201976.188,75.938,35.469,5
487,620141.034,4201975.622,80.508,39.297,5
488,620145.64,4201975.989,80.586,39.258,5
489,620149.682,4201976.203,76.289,36.016,5
490,620153.997,4201976.009,80.156,38.945,5
491,620158.364,4201975.647,82.188,40.742,5
492,620162.814,4201975.947,92.148,49.609,5
493,620167.447,4201976.021,94.297,51.211,5
494,620171.532,4201976.391,93.203,49.023,5
495,620175.705,4201976.453,98.984,52.969,5
496,620177.961,4201976.325,106.211,58.711,5
497,620182.256,4201976.121,105.938,60.508,5
498,620186.806,4201976.167,86.563,46.016,5
499,620191.438,4201976.341,80.781,35.82,5
500,620194.565,4201976.44,80.898,40.313,5
501,620199.136,4201976.083,80.156,37.578,5
502,620203.685,4201976.413,76.289,36.172,5
503,620208.137,4201976.535,78.75,36.992,5
504,620212.443,4201976.358,77.773,39.375,5
505,620216.874,4201976.167,81.25,39.531,5
506,620221.223,4201975.893,75.898,34.961,5
507,620225.521,4201976.072,69.531,32.773,5
508,620229.637,4201976.407,69.141,33.32,5
509,620233.899,4201976.606,79.414,41.953,5
510,620238.226,4201976.487,73.398,32.539,5
511,620242.275,4201976.427,74.297,35.898,5
512,620246.95,4201976.386,75.156,35,5
513,620251.288,4201976.426,76.641,35.82,5
514,620255.485,4201976.581,72.109,36.016,5
515,620259.244,4201976.36,67.305,30.234,5
516,620263.304,4201976.348,69.102,33.555,5
517,620267.324,4201976.369,60.625,25.547,5
518,620271.524,4201976.539,55.742,21.719,5
519,620275.682,4201976.617,47.188,15.898,5
520,620279.575,4201976.673,42.5,14.102,5
521,620283.891,4201976.511,45.391,15.078,5
522,620288.056,4201977.125,47.578,16.563,5
523,620292.822,4201976.536,46.055,16.094,5
524,620297.058,4201976.198,44.023,15.313,5
525,620301.599,4201976.563,46.172,15.352,5
526,620305.987,4201976.776,59.219,25.781,5
527,620310.167,4201976.718,53.75,20.586,5
528,620314.215,4201976.739,46.914,14.844,5
529,620318.378,4201977.265,43.789,13.125,5
530,620323.141,4201976.828,44.102,15,5
531,620328.024,4201976.779,43.477,13.906,5
532,620332.236,4201976.539,40.703,12.305,5
533,620336.959,4201976.855,36.836,9.922,5
534,620341.333,4201976.821,40.547,12.109,5
535,620345.801,4201977.254,37.695,11.172,5
536,620349.81,4201976.933,37.852,10,5
537,620354.721,4201976.942,36.484,9.18,5
538,620359.27,4201976.711,37.188,7.695,5
539,620363.861,4201976.856,38.906,11.172,5
540,620368.205,4201977.057,38.281,10.703,5
541,620372.917,4201976.558,35.977,10.547,5
542,620377.294,4201977.058,37.5,11.758,5
543,620381.667,4201977.103,35.508,10.273,5
544,620386.327,4201976.876,33.867,7.773,5
545,620390.477,4201977.031,33.828,8.281,5
546,620395.233,4201976.965,34.922,9.492,5
547,620399.846,4201977.026,35.117,9.023,5
548,620403.795,4201977.33,35.938,9.492,5
549,620408.12,4201977.148,36.094,9.336,5
550,620412.262,4201976.912,38.242,11.055,5
551,620416.636,4201977.086,39.18,11.563,5
552,620420.764,4201977.05,40.352,11.719,5
553,620424.919,4201977.625,41.25,12.305,5
554,620428.667,4201977.347,43.359,13.008,5
555,620432.555,4201977.37,48.438,16.719,5
556,620436.93,4201977.291,50.586,20.117,5
557,620440.987,4201977.603,53.164,18.711,5
558,620442.749,4201975.183,44.961,11.563,5
559,620442.774,4201971.592,49.766,13.086,5
560,620443.147,4201971.477,60.234,31.445,5
561,620442.489,4201971.352,47.656,13.164,5
562,620442.394,4201967.166,49.102,15.117,5
563,620442.32,4201962.125,52.148,16.172,5
564,620442.408,4201957.57,47.5,13.672,5
565,620442.27,4201952.867,48.047,15.938,5
